Process,Text,Label,Process_description
Know Your Customer,"This Act applies to an unincorporated association as if it were a person, but with the changes set out in this section.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"An obligation that would otherwise be imposed on the association by this Act is imposed on each member of the association’s committee of management instead, but may be discharged by any of the members.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,An offence against this Act that would otherwise be committed by the association is taken to have been committed by each member of the association’s committee of management.,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"A member of the association’s committee of management does not commit an offence because of subsection (3) if the member:

                     (a)  does not know of the circumstances that constitute the contravention of the provision concerned; or

                     (b)  knows of those circumstances but takes all reasonable steps to correct the contravention as soon as possible after the member becomes aware of those circumstances.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"This Act does not limit any power that a person has, under any other law, to obtain information.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"This Act does not limit any power that a customs officer or police officer has under any other law.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"This Act does not affect the law relating to legal professional privilege.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The Governor‑General may make arrangements with the Governor of a State with respect to the administration of this Act, including arrangements for the performance of the functions of a magistrate under this Act by a magistrate of that State.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,The Governor‑General may arrange with the Governor of a State with whom an arrangement is in force under subsection (1) for the variation or revocation of the arrangement.,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The Governor‑General may make arrangements with the Chief Minister of the Australian Capital Territory with respect to the administration of this Act, including arrangements for the performance of the functions of a magistrate under this Act by a magistrate of the Australian Capital Territory.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,The Governor‑General may arrange with the Chief Minister of the Australian Capital Territory for the variation or revocation of an arrangement in force under subsection (3).,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The Governor‑General may make arrangements with the Administrator of the Northern Territory with respect to the administration of this Act, including arrangements for the performance of the functions of a magistrate under this Act by a magistrate of the Northern Territory.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,The Governor‑General may arrange with the Administrator of the Northern Territory for the variation or revocation of an arrangement in force under subsection (5).,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"A copy of each instrument by which an arrangement under this section is made, varied or revoked is to be published in the Gazette.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"This Act does not limit:

                     (a)  any power conferred on the Commissioner of Taxation, by any other law, to obtain information; or

                     (b)  any power conferred on any other person or body, by any other law, to obtain information.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The Governor‑General may make regulations prescribing matters:

                     (a)  required or permitted to be prescribed by this Act; or

                     (b)  necessary or convenient to be prescribed for carrying out or giving effect to this Act.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"This Part applies to designated services provided by a casino other than online gambling services.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Division 4 of Part 2 of the Act, subject to paragraph 10.1.5, does not apply to a designated service that:

(1)     is of a kind described in items 1, 2, 4, 6, 7, 8 or 9 of table 3 in subsection 6(4) of the Act; and

(2)     involves an amount less than $10,000.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Division 4 of Part 2 of the Act, subject to paragraph 10.1.5, does not apply to a designated service that is of a kind described in items 1, 2, 4, 6 or 9 of table 3 in subsection 6(4) of the Act where the service:

(1)     involves an amount of $10,000 or more; and

(2)     involves the customer giving or receiving only gaming chips or tokens.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,An exemption does not apply if the reporting entity determines that it must obtain and verify any KYC information about a customer in accordance with its enhanced customer due diligence program and customer identification program.,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"A person making an application for enrolment as a reporting entity must:

(1)        provide in their application the information set out in Part A of the Schedule to this Chapter;

(2)        obtain and retain the information set out in Part B of the Schedule to this Chapter; and

(3)        include in their application a declaration made by the authorised individual that the information in the Schedule to this Chapter is true, accurate and complete.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer," The Rules in part 8.8 are made pursuant to section 229 of the AML/CTF Act for the purposes of paragraph 84(2)(b) of that Act. The Rules in part 8.8 apply to a reporting entity in respect of any permanent establishment in a foreign country at or through which it provides designated services.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Subject to 8.8.3 below, Part A of a reporting entity’s AML/CTF program must include systems and controls that meet the obligations under the AML/CTF Act that apply to the provision by the reporting entity of designated services at or through a permanent establishment of the reporting entity in a foreign country.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Where a reporting entity’s permanent establishment in a foreign jurisdiction is regulated by anti‑money laundering and counter‑terrorism financing laws comparable to Australia, only minimal additional systems and controls need to be considered.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,The requirements in parts 8.4 to 8.7 of these Rules apply in relation to a permanent establishment in a foreign country at or through which a reporting entity provides designated services. The requirements in parts 8.1 to 8.3 of these Rules do not apply in relation to a permanent establishment in a foreign country at or through which a reporting entity provides designated services.,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"These Anti-Money Laundering and Counter-Terrorism Financing Rules are made under section 229 for subsection 247(4) of the Anti-Money Laundering and Counter-Terrorism Financing Act 2006 (AML/CTF Act).

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"If a requesting officer of an eligible agency reasonably believes that providing a designated service to a customer would assist the investigation of a serious offence, the officer can request the AUSTRAC CEO to exempt specified reporting entities from certain AML/CTF Act obligations.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"An application for exemption must:

(1)               be made in writing by a requesting officer;

(2)               provide sufficient information to enable the AUSTRAC CEO to decide whether or not to approve the application; and

(3)               contain the requesting officer’s declaration that the information contained in the application is true, accurate and complete.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"An exemption will operate for a period of six months starting on the date specified in the notice of the decision, or until the eligible agency notifies both the AUSTRAC CEO and the exempted reporting entity or entities that the relevant investigation has ceased, whichever occurs first.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The AUSTRAC CEO may extend the operation of the exemption for further period(s) upon written application made by a requesting officer of the eligible agency.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,An application for renewal of registration must be made within the 90-day period ending on the day on which their registration would otherwise cease under section 76H(1)(c) of the AML/CTF Act (being 3 years after the day on which registration took effect).,0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"An application for renewal must be made using the approved form and must contain all relevant information prescribed by that form, including a declaration that:

(1)               the person has complied with the requirements of section 76P of the AML/CTF Act, where applicable; and

(2)               the person’s enrolment and registration details as they appear on both the Reporting Entities Roll and the Digital Currency Exchange Register are current and correct.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Provided that an application for renewal of registration has complied with the requirements in paragraphs 76.4 and 76.5, the person’s registration will continue until the date on which the decision of the AUSTRAC CEO takes effect, as specified in the notice provided under paragraph 76.9.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"If an application for renewal of registration has been made, the AUSTRAC CEO must renew the registration for a period of three years if satisfied that it is appropriate to do so.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"In determining whether it is appropriate to cancel a person’s registration, and without limiting the matters that may be considered, the AUSTRAC CEO may consider the matters outlined in paragraph 76.12.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"The AUSTRAC CEO may publish, in any manner or form that is considered appropriate, any or all of the following:

(1)               the Digital Currency Exchange Register, in whole or in part;

(2)               specified information entered on the Digital Currency Exchange Register;

(3)               details of persons whose applications for registration or renewal of registration on the Digital Currency Exchange Register have been refused;

(4)               details of persons whose registration on the Digital Currency Exchange Register has been suspended, and the date the suspension took effect; and

(5)               details of persons whose registration on the Digital Currency Exchange Register has been cancelled, and the date the cancellation took effect.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"These Anti-Money Laundering and Counter-Terrorism Financing Rules are made under section 229 for subsection 247(4) of the Anti-Money Laundering and Counter-Terrorism Financing Act 2006 (AML/CTF Act).

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"Part 6A of the AML/CTF Act does not apply to a designated service that is of the kind described in item 50A of Table 1 in subsection 6(2) of the AML/CTF Act if the person who provides the designated service is:

 

(1)       a financial institution; and 

(2)       enrolled on the Reporting Entities Roll.

",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
Know Your Customer,"In this Chapter,

‘financial institution’ has the same meaning as paragraphs (a)-(d) of the definition in section 5 of the AML/CTF Act.

‘Reporting Entity’ has the same meaning as in section 5 of the AML/CTF Act.

‘Reporting Entities Roll’ has the same meaning as in section 51C of the AML/CTF Act.",0,"Know Your Customer (KYC) regulations for individuals add identity checks to banks’ customer onboarding processes. The KYC process is not fully automated, so it adds to bank employees’ casework, making it one more thing to manage.
In the process of creating a new bank account, personal information and documents are gathered from the individual customer, and the name and further personal information are validated through various checks and confirmations. The customer's name is also checked against a Politically Exposed Persons (PEP) database to ensure they are not high-risk individuals, and any suspicious activity is flagged for further investigation. The new customer is manually reviewed following a set of guidelines for acceptability and risk level before being onboarded, and assistance is provided in navigating their account and accessing relevant products and services."
