Process,Text,Label,Process_description
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall at the time when personal datum be obtain provide the datum subject with the follow further information necessary to ensure fair and transparent process the right to lodge a complaint with a supervisory authority,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall at the time when personal datum be obtain provide the datum subject with the follow further information necessary to ensure fair and transparent processing whether the provision of personal datum be a statutory or contractual requirement or a requirement necessary to enter into a contract as well as whether the datum subject be oblige to provide the personal datum and of the possible consequence of failure to provide such datum,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall at the time when personal datum be obtain provide the datum subject with the follow further information necessary to ensure fair and transparent process the existence of automate decision - making include profiling refer to in article 22 ( 1 ) and ( 4 ) and at least in those case meaningful information about the logic involve as well as the significance and the envisage consequence of such processing for the datum subject,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where the controller intend to far process the personal datum for a purpose other than that for which the personal datum be collect the controller shall provide the datum subject prior to that further processing with information on that other purpose and with any relevant further information as refer to in paragraph 2,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,paragraph 1 2 and 3 shall not apply where and insofar as the data subject already have the information,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information the identity and the contact detail of the controller and where applicable of the controller ’ s representative,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information the contact detail of the datum protection officer where applicable,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information the purpose of the processing for which the personal datum be intend as well as the legal basis for the processing,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information the category of personal datum concern,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information the recipient or category of recipient of the personal datum if any,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where personal datum have not be obtain from the datum subject the controller shall provide the datum subject with the follow information where applicable that the controller intend to transfer personal datum to a recipient in a third country or international organisation and the existence or absence of an adequacy decision by the commission or in the case of transfer refer to in article 46 or 47 or the second subparagraph of article 49 ( 1 ) reference to the appropriate or suitable safeguard and the mean to obtain a copy of they or where they have be make available,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject the period for which the personal datum will be store or if that be not possible the criterion use to determine that period,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject where the processing be base on point ( f ) of article 6 ( 1 ) the legitimate interest pursue by the controller or by a third party,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject the existence of the right to request from the controller access to and rectification or erasure of personal datum or restriction of processing concern the datum subject and to object to process as well as the right to data portability,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject where processing be base on point ( a ) of article 6 ( 1 ) or point ( a ) of article 9 ( 2 ) the existence of the right to withdraw consent at any time without affect the lawfulness of processing base on consent before its withdrawal,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject the right to lodge a complaint with a supervisory authority,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject from which source the personal datum originate and if applicable whether it come from publicly accessible source,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,in addition to the information refer to in paragraph 1 the controller shall provide the datum subject with the follow information necessary to ensure fair and transparent processing in respect of the datum subject the existence of automate decision - making include profiling refer to in article 22 ( 1 ) and ( 4 ) and at least in those case meaningful information about the logic involve as well as the significance and the envisage consequence of such processing for the datum subject,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the controller shall provide the information refer to in paragraph 1 and 2 within a reasonable period after obtain the personal datum but at the late within one month having regard to the specific circumstance in which the personal datum be process,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the controller shall provide the information refer to in paragraph 1 and 2 if the personal datum be to be use for communication with the datum subject at the late at the time of the first communication to that datum subject,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the controller shall provide the information refer to in paragraph 1 and 2 if a disclosure to another recipient be envisage at the late when the personal datum be first disclose,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where the controller intend to far process the personal datum for a purpose other than that for which the personal datum be obtain the controller shall provide the datum subject prior to that further processing with information on that other purpose and with any relevant further information as refer to in paragraph 2,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,paragraph 1 to 4 shall not apply where and insofar as the data subject already have the information,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,paragraph 1 to 4 shall not apply where and insofar as the provision of such information prove impossible or would involve a disproportionate effort in particular for process for archiving purpose in the public interest scientific or historical research purpose or statistical purpose subject to the condition and safeguard refer to in article 89 ( 1 ) or in so far as the obligation refer to in paragraph 1 of this article be likely to render impossible or seriously impair the achievement of the objective of that processing in such case the controller shall take appropriate measure to protect the datum subject ’ s right and freedom and legitimate interest include make the information publicly available,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,paragraph 1 to 4 shall not apply where and insofar as obtaining or disclosure be expressly lay down by union or member state law to which the controller be subject and which provide appropriate measure to protect the datum subject ’ s legitimate interest,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,paragraph 1 to 4 shall not apply where and insofar as where the personal datum must remain confidential subject to an obligation of professional secrecy regulate by union or member state law include a statutory obligation of secrecy,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the datum subject shall have the right to obtain from the controller restriction of processing where one of the following apply the accuracy of the personal datum be contest by the datum subject for a period enable the controller to verify the accuracy of the personal datum,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the datum subject shall have the right to obtain from the controller restriction of processing where one of the following apply the processing be unlawful and the datum subject oppose the erasure of the personal datum and request the restriction of their use instead,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the datum subject shall have the right to obtain from the controller restriction of processing where one of the following apply the datum subject have object to processing pursuant to article 21 ( 1 ) pende the verification whether the legitimate ground of the controller override those of the datum subject,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,the datum subject shall have the right to obtain from the controller restriction of processing where one of the following apply the controller no long need the personal datum for the purpose of the processing but they be require by the datum subject for the establishment exercise or defence of legal claim,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,where processing have be restrict under paragraph 1 such personal datum shall with the exception of storage only be process with the datum subject ’ s consent or for the establishment exercise or defence of legal claim or for the protection of the right of another natural or legal person or for reason of important public interest of the union or of a member state,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
GDPR_2,a datum subject who have obtain restriction of processing pursuant to paragraph 1 shall be inform by the controller before the restriction of processing be lift,0,the process be about the consent requirement of the general data protection regulation concern the use of an individual 's datum it begin with verify the datum subject 's agreement without verified consent the process must first secure approval once consent be confirm datum handling begin the datum be retrieve then transform validate and enrich ensure privacy through anonymization or pseudonymization and verifying datum quality for accuracy and reliability next a decision point assess if additional processing be necessary if so the datum be refine far in an iterative manner until it meet quality and processing standard the datum then move to its application phase for analysis reporting or decision - making while an audit trail record each processing step for compliance and integrity periodic check for datum relevance lead to secure disposal if the datum be outdate in line with retention policy the process end with a review of the data 's application against objective conclude with all datum process and evaluate ensure alignment with the datum subject 's consent and organizational standard
